CoAgYear|ProjectID|SubprojectID|DateReceived|ReceiveNo|AmountReceivedUSD|ExchangeRate|AmountReceivedTHB|Gain|ChequeReceived|Remark|_datecreated|_usercreated|_dateupdated|_userupdated
1|DGHP-PrOZINT|MH|20170726|1|68000.00|34.2788|2330958.40||10172035|การเบิกครั้งที่ 1|20170822|dghp-prozint-mh|20170822|dghp-prozint-mh
